"om","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4","fc"
622084,2023,1,2,"2023-01-02","15:43:00",3,"LA",22,0,0,0,0,10000,0,32.0582,-93.2735,32.0626,-93.2729,0.31,50,1,1,1,81,0,0,0,0
622085,2023,1,2,"2023-01-02","16:37:00",3,"OK",40,0,-9,0,0,0,0,36.7218,-96.6194,36.7219,-96.6174,0.1,100,1,1,1,113,0,0,0,0
622086,2023,1,2,"2023-01-02","16:46:00",3,"LA",22,0,2,3,0,850000,0,32.172,-92.7048,32.3646,-92.5957,14.76,1928,1,1,1,49,0,0,0,0
622087,2023,1,2,"2023-01-02","17:32:00",3,"OK",40,0,0,0,0,50000,0,36.346,-95.298,36.397,-95.228,5.3,700,1,1,1,97,0,0,0,0
622088,2023,1,2,"2023-01-02","17:52:00",3,"OK",40,0,1,0,0,1e+05,0,35.32,-95.474,35.413,-95.374,8.6,650,1,1,1,91,0,0,0,0
622089,2023,1,2,"2023-01-02","18:19:00",3,"LA",22,0,2,0,0,250000,0,32.784,-92.1695,32.8271,-92.1251,3.94,900,1,1,1,111,0,0,0,0
622090,2023,1,2,"2023-01-02","18:23:00",3,"OK",40,0,1,0,0,75000,0,36.706,-94.874,36.713,-94.867,0.6,200,1,1,1,115,0,0,0,0
622091,2023,1,2,"2023-01-02","18:36:00",3,"LA",22,0,1,0,0,10000,0,32.8681,-91.8982,32.8831,-91.8813,1.43,75,1,1,1,67,0,0,0,0
622092,2023,1,2,"2023-01-02","18:40:00",3,"LA",22,0,1,0,0,1e+05,0,32.9539,-91.8686,32.9869,-91.8129,3.95,200,1,1,1,67,0,0,0,0
622093,2023,1,2,"2023-01-02","18:54:00",3,"AR",5,0,2,0,0,705000,0,33.0416,-91.7697,33.5342,-91.325,42.77,1300,1,1,1,3,17,41,0,0
622094,2023,1,2,"2023-01-02","19:25:00",3,"OK",40,0,-9,0,0,0,0,35.4105,-94.9746,35.41,-94.9317,2.5,200,1,1,1,135,0,0,0,0
622095,2023,1,2,"2023-01-02","21:02:00",3,"LA",22,0,0,0,0,120000,0,32.9621,-91.4023,33.0123,-91.3775,3.81,250,2,0,1,0,0,0,0,0
622095,2023,1,2,"2023-01-02","21:02:00",3,"LA",22,0,0,0,0,1e+05,0,32.9621,-91.4023,33.006,-91.377,3.37,250,2,1,2,123,0,0,0,0
622095,2023,1,2,"2023-01-02","21:07:00",3,"AR",5,0,0,0,0,20000,0,33.006,-91.377,33.0123,-91.3775,0.44,250,2,1,2,17,0,0,0,0
622096,2023,1,3,"2023-01-03","02:24:00",3,"TN",47,0,0,0,0,35000,0,35.545,-89.287,35.571,-89.259,2.39,100,1,1,1,75,0,0,0,0
622097,2023,1,3,"2023-01-03","04:35:00",3,"KY",21,0,0,0,0,30000,0,36.837,-87.5283,36.8467,-87.51,1.21,50,1,1,1,47,0,0,0,0
622098,2023,1,3,"2023-01-03","06:05:00",3,"MS",28,0,0,0,0,25000,0,34.9561,-89.7784,34.9561,-89.7543,1.36,100,1,1,1,33,0,0,0,0
622099,2023,1,3,"2023-01-03","09:07:00",3,"MS",28,0,1,0,0,75000,0,34.4851,-89.2079,34.4744,-89.178,1.86,150,1,1,1,145,0,0,0,0
622100,2023,1,3,"2023-01-03","10:48:00",3,"AL",1,0,1,0,0,0,0,34.5382,-87.8899,34.5439,-87.8821,0.6,70,1,1,1,59,0,0,0,0
622101,2023,1,3,"2023-01-03","11:21:00",3,"AL",1,0,1,0,0,0,0,32.4151,-87.7827,32.5108,-87.6826,8.84,275,1,1,1,91,65,0,0,0
622102,2023,1,3,"2023-01-03","12:10:00",3,"AL",1,0,1,0,0,0,0,32.6835,-87.3491,32.6848,-87.3469,0.15,100,1,1,1,105,0,0,0,0
622103,2023,1,3,"2023-01-03","12:41:00",3,"AL",1,0,0,0,0,0,0,32.8493,-87.0548,32.8737,-87.0158,2.82,100,1,1,1,7,0,0,0,0
622104,2023,1,3,"2023-01-03","13:18:00",3,"AL",1,0,0,0,0,0,0,32.5609,-86.5972,32.5841,-86.5506,3.18,60,1,1,1,1,0,0,0,0
622105,2023,1,3,"2023-01-03","13:39:00",3,"AL",1,0,1,0,0,0,0,32.988,-86.5264,33.0059,-86.4899,2.46,250,1,1,1,21,37,0,0,0
622106,2023,1,3,"2023-01-03","13:42:00",3,"AL",1,0,2,0,0,0,0,32.6239,-86.4098,32.6747,-86.2678,9.06,800,1,1,1,51,0,0,0,0
622107,2023,1,3,"2023-01-03","14:31:00",3,"AL",1,0,0,0,0,0,0,33.235,-86.0693,33.2769,-85.9707,6.41,300,1,1,1,27,0,0,0,0
622108,2023,1,3,"2023-01-03","15:17:00",3,"AL",1,0,0,0,0,0,0,33.3464,-85.6469,33.3542,-85.6304,1.11,150,1,1,1,111,0,0,0,0
622109,2023,1,3,"2023-01-03","15:27:00",3,"AL",1,0,0,0,0,0,0,33.0648,-85.4433,33.1054,-85.3852,4.4,500,1,1,1,17,0,0,0,0
622110,2023,1,3,"2023-01-03","15:52:00",3,"IL",17,0,-9,0,0,0,0,39.8744,-89.2868,39.8753,-89.2855,0.09,10,1,1,1,167,0,0,0,0
622111,2023,1,3,"2023-01-03","16:05:00",3,"IL",17,0,-9,0,0,0,0,39.9435,-89.2047,39.9437,-89.2042,0.03,10,1,1,1,107,0,0,0,0
622112,2023,1,3,"2023-01-03","16:33:00",3,"IL",17,0,0,0,0,0,0,40.0109,-89.0144,40.0136,-89.0096,0.32,25,1,1,1,115,0,0,0,0
622113,2023,1,3,"2023-01-03","16:35:00",3,"IL",17,0,1,0,0,0,0,40.0373,-88.9714,40.0462,-88.9595,0.88,75,1,1,1,115,0,0,0,0
622114,2023,1,3,"2023-01-03","16:42:00",3,"GA",13,0,0,0,0,0,0,33.3844,-84.7192,33.387,-84.7089,0.62,150,1,1,1,77,0,0,0,0
622115,2023,1,3,"2023-01-03","17:05:00",3,"IL",17,0,-9,0,0,0,0,39.7852,-89.196,39.7866,-89.1942,0.14,10,1,1,1,21,0,0,0,0
622116,2023,1,3,"2023-01-03","17:25:00",3,"GA",13,0,0,0,0,0,0,33.6834,-84.14,33.681,-84.1376,0.25,100,1,1,1,89,0,0,0,0
622117,2023,1,3,"2023-01-03","17:38:00",3,"IL",17,0,1,0,0,0,0,40.32,-88.481,40.324,-88.474,0.46,25,1,1,1,113,0,0,0,0
622118,2023,1,3,"2023-01-03","17:56:00",3,"IL",17,0,1,0,0,0,0,40.422,-88.367,40.449,-88.324,2.9,25,1,1,1,53,0,0,0,0
622119,2023,1,3,"2023-01-03","18:00:00",3,"IL",17,0,1,0,0,0,0,39.8643,-88.9289,39.8656,-88.9254,0.21,25,1,1,1,115,0,0,0,0
622120,2023,1,3,"2023-01-03","18:05:00",3,"IL",17,0,0,0,0,0,0,39.8822,-88.8946,39.8903,-88.8762,1.12,20,1,1,1,115,0,0,0,0
622121,2023,1,3,"2023-01-03","22:47:00",3,"MS",28,0,1,0,0,50000,0,31.7617,-89.1008,31.773,-89.0584,2.61,365,1,1,1,67,0,0,0,0
622122,2023,1,4,"2023-01-04","02:59:00",3,"AL",1,0,1,0,0,0,0,32.8837,-85.9362,32.9159,-85.884,3.77,125,1,1,1,123,0,0,0,0
622123,2023,1,4,"2023-01-04","03:00:00",3,"AL",1,0,1,1,0,0,0,32.3467,-86.1964,32.352,-86.1653,1.87,130,1,1,1,101,0,0,0,0
622124,2023,1,4,"2023-01-04","03:23:00",3,"AL",1,0,0,0,0,0,0,32.384,-85.9258,32.3907,-85.9175,0.67,75,1,1,1,87,0,0,0,0
622125,2023,1,4,"2023-01-04","04:02:00",3,"GA",13,0,1,0,0,0,0,33.4071,-85.1896,33.4177,-85.1492,2.45,100,1,1,1,149,0,0,0,0
622126,2023,1,4,"2023-01-04","04:07:00",3,"AL",1,0,0,0,0,0,0,32.4249,-85.4533,32.4297,-85.4351,1.11,100,1,1,1,87,0,0,0,0
622127,2023,1,4,"2023-01-04","07:48:00",3,"GA",13,0,1,1,0,0,0,32.997,-82.845,33.008,-82.781,3.8,400,1,1,1,303,0,0,0,0
622128,2023,1,4,"2023-01-04","08:12:00",3,"GA",13,0,0,0,0,0,0,33.087,-82.491,33.105,-82.409,5.2,500,1,1,1,163,0,0,0,0
622129,2023,1,4,"2023-01-04","09:27:00",3,"SC",45,0,0,0,0,0,0,33.6098,-81.3907,33.6323,-81.3364,3.49,75,1,1,1,3,0,0,0,0
622130,2023,1,4,"2023-01-04","09:30:00",3,"SC",45,0,0,0,0,0,0,33.8859,-81.3356,33.8808,-81.3114,1.43,50,1,1,1,63,0,0,0,0
622131,2023,1,4,"2023-01-04","09:40:00",3,"SC",45,0,1,0,0,0,0,33.6653,-81.1892,33.6863,-81.077,6.62,50,1,1,1,63,75,0,0,0
622132,2023,1,4,"2023-01-04","09:42:00",3,"SC",45,0,0,0,0,0,0,33.8849,-81.2369,33.8843,-81.1571,4.58,50,1,1,1,63,0,0,0,0
622133,2023,1,4,"2023-01-04","10:02:00",3,"SC",45,0,0,0,0,0,0,33.7079,-80.9301,33.7083,-80.9281,0.12,25,1,1,1,17,0,0,0,0
622134,2023,1,4,"2023-01-04","11:35:00",3,"GA",13,0,0,0,0,0,0,30.812,-82.6477,30.8164,-82.6389,0.64,300,1,1,1,65,0,0,0,0
622135,2023,1,4,"2023-01-04","12:09:00",3,"GA",13,0,1,0,0,0,0,31.4074,-82.2806,31.4251,-82.2314,3.16,200,1,1,1,229,0,0,0,0
622136,2023,1,4,"2023-01-04","12:40:00",3,"GA",13,0,0,0,0,0,0,30.9851,-81.9586,30.986,-81.9557,0.18,50,1,1,1,49,0,0,0,0
622137,2023,1,4,"2023-01-04","13:39:00",3,"VA",51,0,0,0,0,50000,0,36.59,-77.32,36.61,-77.29,2.16,50,1,1,1,175,0,0,0,0
622138,2023,1,4,"2023-01-04","13:49:00",3,"NC",37,0,1,0,0,0,0,35.4378,-76.7974,35.4397,-76.7921,0.33,125,1,1,1,13,0,0,0,0
622220,2023,2,16,"2023-02-16","01:15:00",3,"AR",5,0,1,0,0,2e+05,0,35.7864,-93.4669,35.8121,-93.4152,3.4,200,1,1,1,101,0,0,0,0
622221,2023,2,16,"2023-02-16","01:59:00",3,"AR",5,0,2,2,0,3e+05,0,36.0425,-92.9051,36.1077,-92.726,10.97,250,1,1,1,129,89,0,0,0
622222,2023,2,16,"2023-02-16","02:22:00",3,"AR",5,0,1,0,0,10000,0,35.8649,-92.7179,35.8727,-92.6957,1.35,75,1,1,1,129,0,0,0,0
622223,2023,2,16,"2023-02-16","11:16:00",3,"MS",28,0,1,0,0,1e+05,0,31.6756,-90.3063,31.6872,-90.2946,1.06,75,1,1,1,85,0,0,0,0
622224,2023,2,16,"2023-02-16","13:24:00",3,"MS",28,0,1,0,0,140000,0,31.8363,-89.5982,31.8376,-89.5945,0.23,50,1,1,1,129,0,0,0,0
622225,2023,2,16,"2023-02-16","13:33:00",3,"MS",28,0,2,1,0,5e+05,0,34.7259,-89.0426,34.7756,-88.8583,11.01,500,1,1,1,139,0,0,0,0
622226,2023,2,16,"2023-02-16","13:43:00",3,"TN",47,0,1,0,0,150000,0,35.0939,-88.6307,35.1025,-88.5764,3.13,105,1,1,1,109,0,0,0,0
622227,2023,2,16,"2023-02-16","14:27:00",3,"MS",28,0,0,0,0,40000,0,31.4664,-89.7565,31.467,-89.7552,0.08,50,1,1,1,65,0,0,0,0
622228,2023,2,16,"2023-02-16","15:38:00",3,"TN",47,0,0,0,0,25000,0,35.2491,-87.4872,35.2686,-87.4338,3.3,150,1,1,1,99,0,0,0,0
622229,2023,2,16,"2023-02-16","15:52:00",3,"MS",28,0,1,0,0,25000,0,34.0608,-88.4525,34.0741,-88.4289,1.63,100,1,1,1,95,0,0,0,0
622230,2023,2,16,"2023-02-16","15:57:00",3,"TN",47,0,0,0,0,25000,0,35.34,-87.29,35.3689,-87.2402,3.44,200,1,1,1,99,0,0,0,0
622231,2023,2,16,"2023-02-16","16:38:00",3,"TN",47,0,1,0,0,50000,0,35.5158,-86.7595,35.5249,-86.7371,1.41,100,1,1,1,117,0,0,0,0
622232,2023,2,17,"2023-02-17","03:31:00",3,"GA",13,0,1,0,0,0,0,33.0252,-85.0644,33.0445,-84.9681,5.74,200,1,1,1,285,0,0,0,0
622233,2023,2,21,"2023-02-21","14:35:00",3,"NJ",34,0,2,0,0,0,0,40.2785,-74.7028,40.2701,-74.5931,5.8,200,1,1,1,21,0,0,0,0
622234,2023,2,23,"2023-02-23","13:30:00",3,"CA",6,0,0,0,0,0,0,33.91,-117.98,33.909,-117.9799,0.07,15,1,1,1,37,0,0,0,0
622235,2023,2,26,"2023-02-26","16:42:00",3,"KS",20,0,0,0,0,0,0,37.03,-100.93,37.03,-100.93,3.89,10,1,1,1,175,0,0,0,0
622236,2023,2,26,"2023-02-26","18:29:00",3,"TX",48,0,0,0,0,0,0,35.2457,-100.3964,35.2482,-100.3949,0.19,25,1,1,1,483,0,0,0,0
622237,2023,2,26,"2023-02-26","18:41:00",3,"TX",48,0,1,0,0,0,0,35.3868,-100.1214,35.4018,-100.0935,1.88,50,1,1,1,483,0,0,0,0
622238,2023,2,26,"2023-02-26","19:08:00",3,"OK",40,0,-9,0,0,0,0,34.81,-99.954,34.865,-99.841,7.5,200,1,1,1,57,0,0,0,0
622239,2023,2,26,"2023-02-26","19:13:00",3,"OK",40,0,1,0,0,75000,0,35.15,-99.918,35.188,-99.838,6,100,1,1,1,9,0,0,0,0
622240,2023,2,26,"2023-02-26","19:13:00",3,"OK",40,0,2,3,1,250000,0,35.609,-99.7,35.671,-99.612,7,500,1,1,1,129,0,0,0,0
622241,2023,2,26,"2023-02-26","19:23:00",3,"OK",40,0,1,0,0,50000,0,34.937,-99.682,34.995,-99.506,11,75,1,1,1,55,0,0,0,0
622242,2023,2,26,"2023-02-26","19:45:00",3,"OK",40,0,1,0,0,1e+05,0,34.987,-99.202,35.076,-99.126,7.5,600,1,1,1,75,0,0,0,0
622243,2023,2,26,"2023-02-26","20:31:00",3,"OK",40,0,0,0,0,10000,0,36.94,-98.306,36.941,-98.304,0.2,50,1,1,1,3,0,0,0,0
622244,2023,2,26,"2023-02-26","20:32:00",3,"OK",40,0,0,0,0,30000,0,35.163,-98.284,35.206,-98.223,5.1,75,1,1,1,15,0,0,0,0
622245,2023,2,26,"2023-02-26","20:52:00",3,"OK",40,0,0,0,0,10000,0,35.276,-98.013,35.278,-98.011,0.25,75,1,1,1,51,0,0,0,0
622246,2023,2,26,"2023-02-26","20:57:00",3,"OK",40,0,1,0,0,255000,0,35.284,-97.867,35.423,-97.793,10.7,200,1,1,1,51,17,0,0,0
622247,2023,2,26,"2023-02-26","21:12:00",3,"OK",40,0,1,0,0,1e+05,0,35.424,-97.66,35.494,-97.614,5.5,500,1,1,1,109,0,0,0,0
622248,2023,2,26,"2023-02-26","21:15:00",3,"OK",40,0,2,12,0,50200000,0,35.123,-97.55,35.343,-97.177,26.12,900,1,1,1,87,27,0,0,0
622249,2023,2,26,"2023-02-26","21:42:00",3,"OK",40,0,1,0,0,105000,0,35.376,-97.146,35.411,-97.054,6,440,1,1,1,27,125,0,0,0
622250,2023,2,26,"2023-02-26","21:45:00",3,"OK",40,0,2,0,0,255000,0,35.39,-96.922,35.39,-96.922,6.1,200,1,1,1,125,81,0,0,0
622251,2023,2,27,"2023-02-27","01:02:00",3,"MO",29,0,1,0,0,550000,0,36.8,-94.42,36.8105,-94.4165,0.75,200,1,1,1,145,0,0,0,0
622252,2023,2,27,"2023-02-27","01:25:00",3,"MO",29,0,0,0,0,50000,0,37.372,-94.045,37.377,-94.0408,0.41,200,1,1,1,57,0,0,0,0
622253,2023,2,27,"2023-02-27","01:47:00",3,"MO",29,0,0,0,0,0,0,37.56,-93.69,37.573,-93.673,1.29,100,1,1,1,57,0,0,0,0
622254,2023,2,27,"2023-02-27","08:43:00",3,"IL",17,0,0,0,0,0,0,40.0975,-88.3564,40.112,-88.346,1.14,30,1,1,1,19,0,0,0,0
622255,2023,2,27,"2023-02-27","08:55:00",3,"IL",17,0,-9,0,0,0,0,40.1694,-88.2649,40.1825,-88.2415,1.53,25,1,1,1,19,0,0,0,0
622256,2023,2,27,"2023-02-27","09:15:00",3,"IL",17,0,-9,0,0,0,0,40.44,-88,40.4576,-87.9793,1.6,50,1,1,1,53,0,0,0,0
622257,2023,2,27,"2023-02-27","09:41:00",3,"IL",17,0,0,0,0,0,0,41.5501,-88.2636,41.5767,-88.2402,2.2,100,1,1,1,93,197,0,0,0
622258,2023,2,27,"2023-02-27","09:52:00",3,"IL",17,0,0,0,0,0,0,41.7839,-88.1619,41.8038,-88.1539,1.4,30,1,1,1,43,0,0,0,0
622259,2023,2,27,"2023-02-27","12:28:00",3,"IN",18,0,1,0,0,2e+05,0,39.8656,-85.9115,39.905,-85.828,5.24,50,1,1,1,59,0,0,0,0
622260,2023,2,27,"2023-02-27","12:37:00",3,"IN",18,0,1,0,0,50000,0,39.9423,-85.7692,39.9441,-85.7642,0.29,50,1,1,1,59,0,0,0,0
622261,2023,2,27,"2023-02-27","13:37:00",3,"OH",39,0,1,0,0,5e+05,0,39.5381,-84.5036,39.5632,-84.4325,4.17,150,1,1,1,17,0,0,0,0
622262,2023,2,27,"2023-02-27","14:00:00",3,"OH",39,0,0,0,0,30000,0,40.9171,-84.7159,40.919,-84.7048,0.59,75,1,1,1,161,0,0,0,0
622263,2023,2,27,"2023-02-27","14:19:00",3,"OH",39,0,1,0,0,250000,0,40.0091,-84.004,40.0294,-83.9694,2.31,300,1,1,1,23,0,0,0,0
622264,2023,2,27,"2023-02-27","14:24:00",3,"CA",6,0,-9,0,0,0,0,39.9844,-124.0016,39.9844,-124.0016,0.1,10,1,1,1,45,0,0,0,0
622265,2023,2,27,"2023-02-27","15:03:00",3,"OH",39,0,0,0,0,150000,0,39.7889,-83.1773,39.8018,-83.1582,1.35,100,1,1,1,129,0,0,0,0
622266,2023,2,27,"2023-02-27","15:41:00",3,"OH",39,0,0,0,0,10000,0,39.9491,-82.6492,39.953,-82.6471,0.29,90,1,1,1,89,0,0,0,0
622211,2023,2,8,"2023-02-08","17:51:00",3,"LA",22,0,2,0,0,150000,0,30.8398,-90.5326,30.886,-90.512,3.54,175,1,1,1,105,0,0,0,0
622212,2023,2,8,"2023-02-08","18:45:00",3,"LA",22,0,2,0,0,2e+05,0,30.6625,-92.1568,30.7104,-92.1324,3.61,225,1,1,1,97,0,0,0,0
622213,2023,2,8,"2023-02-08","19:03:00",3,"LA",22,0,1,0,0,1e+05,0,30.8187,-92.0218,30.8295,-92,1.49,100,1,1,1,97,0,0,0,0
622214,2023,2,8,"2023-02-08","19:11:00",3,"MS",28,0,0,0,0,10000,0,31.2862,-90.1128,31.2995,-90.1051,1.03,40,1,1,1,147,0,0,0,0
622215,2023,2,8,"2023-02-08","19:22:00",3,"MS",28,0,0,0,0,30000,0,31.3506,-90.0792,31.3604,-90.0768,0.68,75,1,1,1,77,0,0,0,0
622216,2023,2,8,"2023-02-08","19:30:00",3,"MS",28,0,1,0,0,40000,0,31.3926,-90.0633,31.395,-90.0619,0.19,50,1,1,1,77,0,0,0,0
622217,2023,2,8,"2023-02-08","20:06:00",3,"MS",28,0,1,0,0,40000,0,31.9779,-89.9492,32.0306,-89.9355,3.73,300,1,1,1,127,0,0,0,0
622218,2023,2,8,"2023-02-08","20:22:00",3,"MS",28,0,0,0,0,75000,0,31.7806,-89.8657,31.8391,-89.8477,4.17,100,1,1,1,127,0,0,0,0
622219,2023,2,9,"2023-02-09","20:26:00",3,"FL",12,0,1,0,0,5000,0,30.6566,-86.0573,30.6583,-86.055,0.18,50,1,1,1,131,0,0,0,0
622302,2023,3,11,"2023-03-11","16:52:00",3,"CA",6,0,1,0,0,20000,0,37.93,-120.53,37.93,-120.53,0.8,100,1,1,1,109,0,0,0,0
622303,2023,3,12,"2023-03-12","07:17:00",3,"AL",1,0,0,0,0,0,0,32.907,-85.911,32.908,-85.901,0.59,100,1,1,1,123,0,0,0,0
622304,2023,3,16,"2023-03-16","13:10:00",3,"PR",72,0,0,0,0,40000,0,18.1734,-65.8775,18.1762,-65.8789,0.25,7,1,1,1,85,0,0,0,0
622305,2023,3,16,"2023-03-16","13:57:00",3,"OK",40,0,0,0,0,0,0,34.5613,-97.67,34.5613,-97.67,0.1,20,1,1,1,137,0,0,0,0
622306,2023,3,16,"2023-03-16","15:47:00",3,"TX",48,0,1,0,0,0,0,32.8066,-97.0338,32.8095,-96.9329,6.37,100,1,1,1,113,0,0,0,0
622307,2023,3,16,"2023-03-16","15:52:00",3,"TX",48,0,1,0,0,0,0,32.8375,-96.9593,32.845,-96.9511,0.71,100,1,1,1,113,0,0,0,0
622308,2023,3,16,"2023-03-16","18:58:00",3,"TX",48,0,1,2,0,0,0,32.1319,-96.495,32.1185,-96.4531,2.77,50,1,1,1,349,0,0,0,0
622309,2023,3,17,"2023-03-17","18:20:00",3,"FL",12,0,0,0,0,0,0,30.34,-86.14,30.3409,-86.1382,0.12,25,1,1,1,131,0,0,0,0
622310,2023,3,17,"2023-03-17","18:49:00",3,"FL",12,0,0,0,0,0,0,30.36,-85.83,30.39,-85.75,5.2,25,1,1,1,5,0,0,0,0
622311,2023,3,21,"2023-03-21","18:45:00",3,"CA",6,0,0,1,0,0,0,34.4167,-119.5389,34.42,-119.54,0.24,25,1,1,1,83,0,0,0,0
622312,2023,3,22,"2023-03-22","12:14:00",3,"CA",6,0,1,1,0,0,0,33.997,-118.1238,34.0004,-118.1209,0.47,50,1,1,1,37,0,0,0,0
622313,2023,3,24,"2023-03-24","03:52:00",3,"TX",48,0,1,2,0,0,0,32.9467,-98.0363,32.9905,-97.934,6.73,75,1,1,1,367,0,0,0,0
622314,2023,3,24,"2023-03-24","03:56:00",3,"TX",48,0,1,3,0,0,0,32.9597,-97.91,33.0034,-97.839,5.47,100,1,1,1,367,497,0,0,0
622315,2023,3,24,"2023-03-24","18:57:00",3,"MS",28,0,4,165,17,96430000,214200,32.84,-91,33.26,-90.11,59.23,1320,1,1,1,55,125,53,51,0
622316,2023,3,24,"2023-03-24","19:19:00",3,"TN",47,0,1,0,0,140000,0,35.4248,-89.1976,35.4263,-89.1935,0.26,70,1,1,1,75,0,0,0,0
622317,2023,3,24,"2023-03-24","19:25:00",3,"MS",28,0,1,0,0,75000,0,34.1625,-90.0458,34.2287,-89.9236,8.39,100,1,1,1,107,0,0,0,0
622318,2023,3,24,"2023-03-24","19:38:00",3,"MS",28,0,1,0,0,140000,0,34.2381,-89.8482,34.2933,-89.7661,6.18,150,1,1,1,107,0,0,0,0
622319,2023,3,24,"2023-03-24","19:47:00",3,"MS",28,0,1,0,0,80000,0,34.3219,-89.7309,34.3436,-89.667,3.94,125,1,1,1,107,71,0,0,0
622320,2023,3,24,"2023-03-24","20:12:00",3,"MS",28,0,3,5,3,9940000,5170000,33.31,-90.04,33.51,-89.59,29.43,1550,1,1,1,15,97,0,0,0
622321,2023,3,24,"2023-03-24","20:38:00",3,"MS",28,0,1,1,0,55000,0,34.4721,-88.8706,34.4751,-88.8583,0.73,125,1,1,1,145,0,0,0,0
622322,2023,3,24,"2023-03-24","20:45:00",3,"MS",28,0,1,0,0,3e+05,0,34.4021,-88.7862,34.4712,-88.5435,14.66,250,1,1,1,81,0,0,0,0
622323,2023,3,24,"2023-03-24","21:38:00",3,"MS",28,0,3,55,2,80045000,0,33.8527,-88.7576,34.1294,-88.2141,36.56,1600,1,1,1,17,95,57,0,0
622324,2023,3,24,"2023-03-24","21:54:00",3,"AL",1,0,2,0,0,3900000,0,34.8086,-87.6553,34.856,-87.6226,3.82,300,1,1,1,77,0,0,0,0
622325,2023,3,24,"2023-03-24","22:14:00",3,"AL",1,0,1,0,0,0,0,34.9685,-87.2904,34.988,-87.2244,4.07,120,1,1,1,77,0,0,0,0
622326,2023,3,24,"2023-03-24","22:44:00",3,"AL",1,0,1,0,0,0,0,34.278,-87.766,34.287,-87.677,5.19,275,1,1,1,93,0,0,0,0
622327,2023,3,24,"2023-03-24","22:59:00",3,"TN",47,0,2,0,0,0,0,35.1454,-86.5794,35.1497,-86.5115,3.96,300,1,1,1,103,0,0,0,0
622328,2023,3,24,"2023-03-24","23:00:00",3,"AL",1,0,1,0,0,0,0,34.34,-87.473,34.3445,-87.4253,2.76,130,1,1,1,79,0,0,0,0
622329,2023,3,24,"2023-03-24","23:23:00",3,"AL",1,0,2,0,1,0,0,34.4016,-87.1348,34.4647,-86.9139,13.53,175,1,1,1,79,103,0,0,0
622330,2023,3,24,"2023-03-24","23:24:00",3,"TN",47,0,1,0,0,0,0,35.2258,-86.1708,35.2803,-85.9125,15.26,240,1,1,1,51,0,0,0,0
622331,2023,3,24,"2023-03-24","23:33:00",3,"AL",1,0,2,0,0,0,0,34.367,-86.8713,34.406,-86.7987,4.94,125,1,1,1,103,0,0,0,0
622332,2023,3,24,"2023-03-24","23:47:00",3,"AL",1,0,1,0,0,0,0,34.4758,-86.6003,34.479,-86.5642,2.09,325,1,1,1,103,0,0,0,0
622333,2023,3,25,"2023-03-25","00:28:00",3,"AL",1,0,1,0,0,5500000,0,34.7856,-85.7393,34.7939,-85.5916,8.51,250,1,1,1,71,49,0,0,0
622334,2023,3,25,"2023-03-25","08:00:00",3,"AL",1,0,0,0,0,1e+05,0,31.2144,-85.2388,31.2354,-85.1675,4.46,50,1,1,1,69,0,0,0,0
622335,2023,3,25,"2023-03-25","14:17:00",3,"GA",13,0,0,0,0,0,0,32.341,-83.0395,32.324,-83.0226,1.53,100,1,1,1,175,0,0,0,0
622336,2023,3,26,"2023-03-26","04:49:00",3,"GA",13,0,3,5,0,0,0,32.8984,-85.1856,32.9012,-84.815,21.54,500,1,1,1,285,199,0,0,0
622337,2023,3,26,"2023-03-26","05:40:00",3,"GA",13,0,1,0,0,0,0,33.0864,-83.2502,33.119,-83.1367,7,250,1,1,1,9,0,0,0,0
622338,2023,3,26,"2023-03-26","17:24:00",3,"AL",1,0,1,0,0,0,0,31.8318,-87.7742,31.84,-87.7474,1.67,340,1,1,1,25,0,0,0,0
622339,2023,3,26,"2023-03-26","19:27:00",3,"AL",1,0,1,0,0,0,0,31.9415,-87.218,31.954,-87.2167,0.87,500,1,1,1,131,0,0,0,0
622340,2023,3,26,"2023-03-26","19:29:00",3,"AL",1,0,1,0,0,0,0,31.951,-87.2119,31.9542,-87.2121,0.22,300,1,1,1,131,0,0,0,0
622341,2023,3,26,"2023-03-26","19:30:00",3,"AL",1,0,1,0,0,0,0,31.9508,-87.208,31.9888,-87.1759,3.23,300,1,1,1,131,0,0,0,0
622342,2023,3,26,"2023-03-26","19:33:00",3,"AL",1,0,2,0,0,0,0,32.182,-87.595,32.1624,-87.4998,5.77,750,1,1,1,91,131,0,0,0
622343,2023,3,26,"2023-03-26","20:39:00",3,"AL",1,0,0,0,0,0,0,32.448,-86.492,32.456,-86.478,1.03,200,1,1,1,1,0,0,0,0
622344,2023,3,26,"2023-03-26","21:22:00",3,"AL",1,0,1,0,0,0,0,32.711,-85.969,32.719,-85.841,7.47,1200,1,1,1,51,123,0,0,0
622345,2023,3,27,"2023-03-27","01:41:00",3,"AL",1,0,2,0,0,0,0,32.4103,-86.008,32.474,-85.756,15.41,1450,1,1,1,87,0,0,0,0
622346,2023,3,27,"2023-03-27","05:06:00",3,"GA",13,0,1,0,0,0,0,32.9637,-84.7778,32.9453,-84.6333,8.7,150,1,1,1,199,0,0,0,0
622347,2023,3,27,"2023-03-27","06:52:00",3,"GA",13,0,0,0,0,0,0,32.8794,-83.4227,32.8792,-83.4172,0.32,50,1,1,1,289,0,0,0,0
