"om","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4","fc"
622076,2022,12,15,"2022-12-15","14:48:00",3,"FL",12,0,1,0,0,1e+05,0,28.431,-82.4729,28.4681,-82.3088,10.3,100,1,1,1,101,53,0,0,0
622077,2022,12,15,"2022-12-15","16:01:00",3,"FL",12,0,1,2,0,5e+05,0,27.7744,-82.7345,27.782,-82.705,1.88,100,1,1,1,103,0,0,0,0
622078,2022,12,15,"2022-12-15","19:15:00",3,"FL",12,0,0,0,0,0,0,27.07,-82.22,27.0724,-82.2132,0.14,100,1,1,1,115,0,0,0,0
622079,2022,12,29,"2022-12-29","16:08:00",3,"TX",48,0,1,0,0,15000,0,30.584,-94.2611,30.59,-94.26,0.42,75,1,1,1,457,0,0,0,0
622080,2022,12,30,"2022-12-30","06:52:00",3,"MS",28,0,1,0,0,52000,48000,31.38,-90.55,31.39,-90.41,8.29,100,1,1,1,85,0,0,0,0
620968,2022,1,15,"2022-01-15","23:22:00",3,"FL",12,0,1,0,0,75000,0,29.7986,-84.6027,29.8282,-84.5745,2.65,50,1,1,1,37,0,0,0,0
620969,2022,1,16,"2022-01-16","05:37:00",3,"FL",12,0,1,0,0,5e+05,0,26.8299,-82.2635,26.8412,-82.2542,0.97,50,1,1,1,15,0,0,0,0
620970,2022,1,16,"2022-01-16","06:15:00",3,"FL",12,0,1,0,0,150000,0,26.9185,-82.2206,26.9262,-82.2187,0.54,50,1,1,1,15,0,0,0,0
620971,2022,1,16,"2022-01-16","06:32:00",3,"FL",12,0,2,0,0,1e+07,0,26.4817,-81.986,26.5616,-81.9159,7.01,125,1,1,1,71,0,0,0,0
620972,2022,1,16,"2022-01-16","08:04:00",3,"FL",12,0,0,0,0,0,0,26.62,-82,26.625,-81.995,0.46,50,1,1,1,71,0,0,0,0
620973,2022,1,16,"2022-01-16","08:07:00",3,"FL",12,0,0,1,0,20000,0,26.02,-81.767,26.16,-81.59,15,75,1,1,1,21,0,0,0,0
620974,2022,1,16,"2022-01-16","09:53:00",3,"FL",12,0,0,0,0,0,0,25.86,-81.41,25.91,-81.34,5.5,75,1,1,1,21,0,0,0,0
620938,2022,1,1,"2022-01-01","09:21:00",3,"KY",21,0,2,0,0,6e+05,0,36.85,-87.4601,36.8457,-87.48,1.14,125,1,1,1,47,0,0,0,0
620939,2022,1,1,"2022-01-01","10:52:00",3,"KY",21,0,0,0,0,0,0,37.377,-85.986,37.381,-85.982,0.35,50,1,1,1,99,0,0,0,0
620940,2022,1,1,"2022-01-01","11:16:00",3,"KY",21,0,0,0,0,3000,0,36.6975,-87.0981,36.74,-87.01,5.88,100,1,1,1,219,141,0,0,0
620941,2022,1,1,"2022-01-01","11:22:00",3,"KY",21,0,1,0,0,0,0,37.373,-85.385,37.409,-85.278,6.38,100,1,1,1,217,0,0,0,0
620942,2022,1,1,"2022-01-01","11:49:00",3,"KY",21,0,1,0,0,0,0,37.574,-85.234,37.576,-85.23,0.26,50,1,1,1,155,0,0,0,0
620943,2022,1,1,"2022-01-01","11:52:00",3,"KY",21,0,0,0,0,0,0,36.943,-86.445,36.944,-86.438,0.39,75,1,1,1,227,0,0,0,0
620944,2022,1,1,"2022-01-01","12:00:00",3,"KY",21,0,1,0,0,0,0,37.373,-85.385,37.409,-85.278,6.38,350,1,1,1,217,0,0,0,0
620945,2022,1,1,"2022-01-01","12:17:00",3,"KY",21,0,1,0,0,0,0,37.043,-85.991,37.102,-85.814,10.57,150,1,1,1,9,0,0,0,0
620946,2022,1,1,"2022-01-01","12:49:00",3,"KY",21,0,1,0,0,0,0,37.797,-84.207,37.806,-84.177,1.75,125,1,1,1,151,0,0,0,0
620947,2022,1,1,"2022-01-01","12:59:00",3,"KY",21,0,1,0,0,40000,10000,37.827,-84.101,37.835,-84.084,1.1,140,1,1,1,65,0,0,0,0
620948,2022,1,1,"2022-01-01","16:04:00",3,"AL",1,0,1,0,0,50000,0,34.9631,-87.1858,35.0459,-86.9145,16.67,150,2,0,1,0,0,0,0,0
620948,2022,1,1,"2022-01-01","16:04:00",3,"AL",1,0,1,0,0,0,0,34.9631,-87.1858,34.9968,-87.0996,5.52,150,2,1,2,83,0,0,0,0
620948,2022,1,1,"2022-01-01","16:11:00",3,"TN",47,0,1,0,0,50000,0,34.9969,-87.1023,35.0459,-86.9145,11.15,150,2,1,2,55,0,0,0,0
620949,2022,1,1,"2022-01-01","18:03:00",3,"AL",1,0,0,0,0,0,0,34.7161,-87.6413,34.7246,-87.6063,2.09,60,1,1,1,33,0,0,0,0
620950,2022,1,1,"2022-01-01","18:15:00",3,"AL",1,0,0,1,0,0,0,34.9468,-86.5983,34.978,-86.4343,9.55,30,1,1,1,89,0,0,0,0
620951,2022,1,1,"2022-01-01","19:24:00",3,"AL",1,0,0,0,0,1000,0,34.5748,-86.7943,34.5901,-86.7325,3.68,150,1,1,1,83,89,0,0,0
620952,2022,1,2,"2022-01-02","13:02:00",3,"FL",12,0,0,0,0,50000,0,30.7388,-86.1598,30.7404,-86.1587,0.13,85,1,1,1,131,0,0,0,0
620953,2022,1,2,"2022-01-02","16:27:00",3,"GA",13,0,0,0,0,0,0,31.8658,-83.3347,31.8709,-83.3282,0.52,100,1,1,1,315,0,0,0,0
620954,2022,1,2,"2022-01-02","18:00:00",3,"GA",13,0,0,0,0,0,0,32.197,-82.4034,32.1995,-82.3968,0.42,100,1,1,1,279,0,0,0,0
620955,2022,1,3,"2022-01-03","06:21:00",3,"NC",37,0,0,0,0,1e+05,0,35.3957,-78.6977,35.3895,-78.7094,0.79,75,1,1,1,85,0,0,0,0
620956,2022,1,3,"2022-01-03","06:36:00",3,"NC",37,0,1,0,0,1500000,0,35.2145,-78.3624,35.2154,-78.3606,0.12,75,1,1,1,163,0,0,0,0
620957,2022,1,8,"2022-01-08","15:55:00",3,"TX",48,0,0,0,0,50000,0,29.9387,-95.339,29.9453,-95.3282,0.79,30,1,1,1,201,0,0,0,0
620958,2022,1,8,"2022-01-08","16:22:00",3,"TX",48,0,0,0,0,0,0,30.0425,-94.9065,30.0425,-94.9065,0.14,20,1,1,1,291,0,0,0,0
620959,2022,1,8,"2022-01-08","21:40:00",3,"TX",48,0,0,0,0,50000,0,30.3912,-95.6873,30.398,-95.6874,0.47,200,1,1,1,339,0,0,0,0
620960,2022,1,8,"2022-01-08","23:55:00",3,"TX",48,0,0,0,0,70000,0,29.7911,-95.5288,29.813,-95.5262,1.1,40,1,1,1,201,0,0,0,0
620961,2022,1,9,"2022-01-09","01:17:00",3,"TX",48,0,1,0,0,3e+05,0,29.97,-95.27,29.9985,-95.2542,2.18,40,1,1,1,201,0,0,0,0
620962,2022,1,9,"2022-01-09","01:25:00",3,"TX",48,0,1,0,0,2e+05,0,30.0249,-95.2359,30.0548,-95.2231,2.24,75,1,1,1,201,0,0,0,0
620963,2022,1,9,"2022-01-09","04:42:00",3,"LA",22,0,1,0,0,11000,0,31.3286,-93.4226,31.3309,-93.4195,0.24,100,1,1,1,85,0,0,0,0
620964,2022,1,9,"2022-01-09","04:53:00",3,"LA",22,0,2,6,0,1500000,0,31.4132,-93.3238,31.4535,-93.2862,3.56,900,1,1,1,85,0,0,0,0
620965,2022,1,9,"2022-01-09","16:37:00",3,"AL",1,0,0,0,0,0,0,31.894,-86.085,31.897,-86.08,0.36,100,1,1,1,109,0,0,0,0
620966,2022,1,9,"2022-01-09","16:47:00",3,"AL",1,0,0,0,0,0,0,31.5063,-86.9244,31.5085,-86.8861,2.3,25,1,1,1,35,0,0,0,0
620967,2022,1,9,"2022-01-09","17:20:00",3,"AL",1,0,0,0,0,0,0,31.5312,-86.7063,31.5342,-86.6897,1,25,1,1,1,13,0,0,0,0
620980,2022,2,17,"2022-02-17","16:14:00",3,"AL",1,0,1,0,0,0,0,33.595,-87.541,33.628,-87.498,3.37,475,1,1,1,125,57,0,0,0
620981,2022,2,17,"2022-02-17","16:53:00",3,"AL",1,0,1,0,0,0,0,33.645,-87,33.686,-86.937,4.65,1100,1,1,1,73,0,0,0,0
620982,2022,2,17,"2022-02-17","18:08:00",3,"AL",1,0,1,0,0,0,0,33.4284,-86.6744,33.551,-86.512,12.64,400,1,1,1,117,73,115,0,0
620983,2022,2,22,"2022-02-22","05:24:00",3,"AR",5,0,0,0,0,0,0,35.7138,-90.7422,35.7285,-90.6956,2.81,50,1,1,1,31,0,0,0,0
620984,2022,2,22,"2022-02-22","06:28:00",3,"KY",21,0,0,0,0,50000,0,36.5285,-89.0568,36.5384,-89.055,0.69,100,1,1,1,75,0,0,0,0
620985,2022,2,22,"2022-02-22","19:22:00",3,"AL",1,0,0,0,0,0,0,34.9021,-86.597,34.9043,-86.5419,3.13,110,1,1,1,89,0,0,0,0
620975,2022,2,3,"2022-02-03","12:52:00",3,"AL",1,0,2,0,0,0,0,32.3565,-88.3857,32.5009,-88.1832,15.47,900,1,1,1,119,0,0,0,0
620976,2022,2,3,"2022-02-03","13:38:00",3,"AL",1,0,2,8,1,0,0,32.6331,-87.9639,32.8585,-87.6089,25.87,1700,1,1,1,63,65,0,0,0
620977,2022,2,3,"2022-02-03","14:30:00",3,"AL",1,0,2,0,0,0,0,32.9317,-87.4539,33.0309,-87.405,7.6,725,1,1,1,65,7,125,0,0
620978,2022,2,3,"2022-02-03","17:02:00",3,"AL",1,0,0,0,0,0,0,32.6449,-86.3553,32.6659,-86.3292,2.13,100,1,1,1,51,0,0,0,0
620979,2022,2,3,"2022-02-03","17:33:00",3,"AL",1,0,0,0,0,0,0,32.6722,-85.9251,32.6743,-85.9228,0.2,100,1,1,1,51,0,0,0,0
621026,2022,3,11,"2022-03-11","15:24:00",3,"FL",12,0,0,0,0,1000,0,27.2221,-80.2367,27.2228,-80.2349,0.12,40,1,1,1,85,0,0,0,0
621027,2022,3,12,"2022-03-12","06:45:00",3,"FL",12,0,1,0,0,0,0,29.0497,-82.461,29.1817,-82.0462,26.65,65,1,1,1,83,0,0,0,0
621028,2022,3,12,"2022-03-12","07:06:00",3,"FL",12,0,1,0,0,50000,0,28.4946,-82.6674,28.5189,-82.5759,5.8,100,1,1,1,53,0,0,0,0
621029,2022,3,12,"2022-03-12","08:03:00",3,"FL",12,0,1,0,0,0,0,29.3624,-81.5563,29.3841,-81.472,5.29,70,1,1,1,107,0,0,0,0
621030,2022,3,12,"2022-03-12","10:45:00",3,"FL",12,0,1,0,0,0,0,27.46,-81.26,27.4644,-81.2506,0.65,50,1,1,1,55,0,0,0,0
621031,2022,3,12,"2022-03-12","11:09:00",3,"FL",12,0,0,0,0,1000,0,26.4508,-81.952,26.4512,-81.9518,0.03,50,1,1,1,71,0,0,0,0
621032,2022,3,14,"2022-03-14","17:10:00",3,"TX",48,0,1,0,0,1e+05,0,33.3686,-96.3091,33.3914,-96.2599,3.28,150,1,1,1,147,0,0,0,0
621033,2022,3,14,"2022-03-14","22:50:00",3,"TX",48,0,0,0,0,15000,0,29.405,-95.1484,29.4064,-95.1468,0.14,30,1,1,1,167,0,0,0,0
621034,2022,3,16,"2022-03-16","12:22:00",3,"FL",12,0,1,1,0,1e+06,0,27.3298,-82.5419,27.3459,-82.5228,1.5,100,1,1,1,115,0,0,0,0
621035,2022,3,18,"2022-03-18","11:28:00",3,"FL",12,0,1,0,0,361000,0,30.6823,-86.7515,30.6903,-86.728,1.5,50,1,1,1,91,0,0,0,0
621036,2022,3,18,"2022-03-18","14:38:00",3,"FL",12,0,1,0,0,0,0,30.6645,-86.0182,30.6621,-86.0048,0.81,25,1,1,1,131,0,0,0,0
621037,2022,3,18,"2022-03-18","14:39:00",3,"MO",29,0,0,0,0,0,0,36.5107,-89.6882,36.5157,-89.677,0.71,50,1,1,1,143,0,0,0,0
621038,2022,3,18,"2022-03-18","17:16:00",3,"FL",12,0,2,0,0,5e+05,0,30.1705,-85.7128,30.185,-85.691,1.64,75,1,1,1,5,0,0,0,0
621039,2022,3,18,"2022-03-18","18:06:00",3,"IN",18,0,1,0,0,0,0,38.556,-86.178,38.606,-86.101,5.5,200,1,1,1,175,0,0,0,0
621040,2022,3,18,"2022-03-18","20:20:00",3,"KY",21,0,0,0,0,0,0,37.807,-86.273,37.834,-86.24,2.6,80,1,1,1,27,0,0,0,0
621041,2022,3,18,"2022-03-18","20:38:00",3,"KY",21,0,1,0,0,0,0,37.703,-86.005,37.731,-85.939,4.09,100,1,1,1,93,0,0,0,0
621042,2022,3,18,"2022-03-18","20:52:00",3,"KY",21,0,0,0,0,0,0,37.991,-85.961,38.005,-85.934,1.76,80,1,1,1,93,0,0,0,0
621043,2022,3,18,"2022-03-18","21:09:00",3,"KY",21,0,1,0,0,0,0,37.864,-85.696,37.865,-85.69,0.33,100,1,1,1,29,0,0,0,0
621044,2022,3,21,"2022-03-21","14:12:00",3,"TX",48,0,1,0,0,75000,0,32.8672,-98.5296,32.9591,-98.4046,9.73,400,1,1,1,363,0,0,0,0
621045,2022,3,21,"2022-03-21","14:35:00",3,"TX",48,0,3,9,0,0,0,33.0446,-98.3298,33.4395,-97.9699,34.5,880,1,1,1,237,337,0,0,0
621046,2022,3,21,"2022-03-21","15:31:00",3,"TX",48,0,1,0,0,0,0,33.5069,-97.9021,33.5255,-97.8774,2.07,150,1,1,1,337,0,0,0,0
621047,2022,3,21,"2022-03-21","15:34:00",3,"TX",48,0,1,3,0,0,0,33.5182,-97.8369,33.5815,-97.7953,5.19,440,1,1,1,337,0,0,0,0
621048,2022,3,21,"2022-03-21","15:47:00",3,"TX",48,0,0,0,0,0,0,33.1329,-97.6229,33.198,-97.5511,6.12,150,1,1,1,497,0,0,0,0
621049,2022,3,21,"2022-03-21","15:54:00",3,"TX",48,0,1,0,0,0,0,33.688,-97.6874,33.914,-97.5103,18.66,500,1,1,1,337,0,0,0,0
621050,2022,3,21,"2022-03-21","16:17:00",3,"OK",40,0,0,0,0,20000,0,33.94,-97.479,34.024,-97.423,6.8,50,1,1,1,85,0,0,0,0
621051,2022,3,21,"2022-03-21","16:17:00",3,"TX",48,0,1,0,0,0,0,33.4322,-97.3292,33.6494,-97.1493,18.32,150,1,1,1,97,0,0,0,0
621052,2022,3,21,"2022-03-21","16:31:00",3,"TX",48,0,0,0,0,0,0,32.6563,-97.478,32.6566,-97.4701,0.46,50,1,1,1,439,0,0,0,0
621053,2022,3,21,"2022-03-21","16:37:00",3,"TX",48,0,0,0,0,0,0,32.7874,-97.403,32.792,-97.3813,1.3,50,1,1,1,439,0,0,0,0
621054,2022,3,21,"2022-03-21","16:48:00",3,"TX",48,0,2,0,0,0,0,29.63,-97.78,29.7294,-97.7177,7.93,600,1,1,1,187,55,0,0,0
621055,2022,3,21,"2022-03-21","16:51:00",3,"TX",48,0,1,0,0,0,0,30.7736,-97.6804,30.8777,-97.5814,9.29,300,1,1,1,491,27,0,0,0
621056,2022,3,21,"2022-03-21","16:54:00",3,"TX",48,0,2,0,0,2000,0,30.4632,-97.6845,30.8469,-97.3161,34.62,600,1,1,1,453,491,27,0,0
621057,2022,3,21,"2022-03-21","17:11:00",3,"TX",48,0,2,11,1,5e+05,0,33.8407,-96.8192,33.9,-96.766,5.12,200,2,0,1,0,0,0,0,0
621057,2022,3,21,"2022-03-21","17:11:00",3,"TX",48,0,2,11,1,0,0,33.8407,-96.8192,33.8695,-96.7966,2.38,150,2,1,2,181,0,0,0,0
621058,2022,3,21,"2022-03-21","17:12:00",3,"TX",48,0,0,0,0,20000,0,32.8473,-97.0919,32.853,-97.0843,0.63,100,1,1,1,439,0,0,0,0
621057,2022,3,21,"2022-03-21","17:15:00",3,"OK",40,0,2,0,0,5e+05,0,33.8695,-96.7966,33.9,-96.766,2.74,200,2,1,2,95,0,0,0,0
621059,2022,3,21,"2022-03-21","17:29:00",3,"OK",40,0,1,0,0,5e+05,0,33.97,-96.714,34.088,-96.609,10.13,200,1,1,1,95,0,0,0,0
621060,2022,3,21,"2022-03-21","17:30:00",3,"TX",48,0,2,0,0,0,0,30.2524,-97.4755,30.3633,-97.3214,11.97,500,1,1,1,453,21,0,0,0
621061,2022,3,21,"2022-03-21","17:31:00",3,"TX",48,0,0,0,0,20000,0,33.0042,-96.913,33.0153,-96.8839,1.86,50,1,1,1,121,0,0,0,0
621062,2022,3,21,"2022-03-21","17:32:00",3,"OK",40,0,0,0,0,0,0,33.963,-96.664,33.994,-96.638,2.6,20,1,1,1,95,0,0,0,0
621063,2022,3,21,"2022-03-21","17:43:00",3,"OK",40,0,1,0,0,1e+05,0,34.142,-96.587,34.232,-96.526,7.13,200,1,1,1,69,0,0,0,0
621064,2022,3,21,"2022-03-21","17:54:00",3,"TX",48,0,0,0,0,0,0,30.3667,-97.2885,30.4036,-97.2064,5.53,50,1,1,1,21,287,0,0,0
621065,2022,3,21,"2022-03-21","18:14:00",3,"TX",48,0,1,0,0,30000,0,30.9303,-97.1243,30.977,-97.081,3.81,200,1,1,1,331,0,0,0,0
621066,2022,3,21,"2022-03-21","18:25:00",3,"TX",48,0,0,0,0,1000,0,31.0641,-96.9967,31.0641,-96.9967,0.39,30,1,1,1,145,0,0,0,0
621067,2022,3,21,"2022-03-21","18:28:00",3,"TX",48,0,1,0,0,0,0,30.1538,-96.955,30.1743,-96.9223,2.46,50,1,1,1,287,0,0,0,0
621068,2022,3,21,"2022-03-21","19:08:00",3,"TX",48,0,0,0,0,2e+05,0,31.5058,-96.5759,31.6023,-96.423,11.8,100,1,1,1,293,0,0,0,0
621069,2022,3,21,"2022-03-21","19:35:00",3,"TX",48,0,0,0,0,1e+05,0,30.4909,-96.4715,30.5053,-96.4679,1.01,50,1,1,1,51,0,0,0,0
621070,2022,3,21,"2022-03-21","19:40:00",3,"TX",48,0,0,0,0,0,0,30.5422,-96.4391,30.5457,-96.4363,0.29,175,1,1,1,51,0,0,0,0
621071,2022,3,21,"2022-03-21","20:05:00",3,"TX",48,0,1,0,0,1e+05,0,30.7405,-96.2008,30.7431,-96.1949,0.39,175,1,1,1,41,0,0,0,0
621072,2022,3,21,"2022-03-21","20:35:00",3,"TX",48,0,1,0,0,1e+06,0,30.9357,-95.9381,30.958,-95.9062,2.44,200,1,1,1,313,0,0,0,0
621073,2022,3,21,"2022-03-21","21:10:00",3,"TX",48,0,2,10,1,5e+06,0,31.1346,-95.675,31.422,-95.3555,19.07,200,1,1,1,225,0,0,0,0
621074,2022,3,21,"2022-03-21","21:20:00",3,"TX",48,0,2,8,0,2600000,0,32.6428,-94.966,33.0128,-94.4388,39.97,700,1,1,1,459,315,343,67,0
621075,2022,3,21,"2022-03-21","22:16:00",3,"TX",48,0,2,1,0,1785000,0,31.6591,-95.0306,32.0749,-94.6408,37.13,1400,1,1,1,73,347,401,0,0
621076,2022,3,21,"2022-03-21","22:21:00",3,"TX",48,0,1,0,0,0,0,33.1614,-94.3085,33.1687,-94.2783,1.82,150,1,1,1,67,0,0,0,0
621077,2022,3,21,"2022-03-21","22:29:00",3,"TX",48,0,1,0,0,1e+05,0,33.2148,-94.1655,33.225,-94.1325,2.03,200,1,1,1,67,0,0,0,0
621078,2022,3,21,"2022-03-21","23:08:00",3,"TX",48,0,2,1,0,550000,0,32.0548,-94.6089,32.206,-94.5117,11.92,500,1,1,1,401,365,0,0,0
621079,2022,3,21,"2022-03-21","23:49:00",3,"TX",48,0,1,0,0,0,0,32.371,-94.2821,32.4072,-94.1778,6.58,200,1,1,1,203,0,0,0,0
621080,2022,3,22,"2022-03-22","04:35:00",3,"TX",48,0,0,4,0,1e+05,0,29.4886,-96.0397,29.4936,-96.0237,0.82,30,1,1,1,157,0,0,0,0
621081,2022,3,22,"2022-03-22","06:21:00",3,"TX",48,0,0,0,0,1000,0,29.2286,-95.3365,29.2286,-95.3343,0.13,30,1,1,1,39,0,0,0,0
621082,2022,3,22,"2022-03-22","10:23:00",3,"LA",22,0,1,0,0,5000,0,32.398,-91.05,32.39,-90.94,6.57,100,2,0,1,0,0,0,0,0
621082,2022,3,22,"2022-03-22","10:23:00",3,"LA",22,0,1,0,0,5000,0,32.398,-91.05,32.385,-90.999,3.11,100,2,1,2,65,0,0,0,0
621082,2022,3,22,"2022-03-22","10:26:00",3,"MS",28,0,-9,0,0,0,0,32.385,-90.999,32.39,-90.94,3.46,50,2,1,2,149,0,0,0,0
621083,2022,3,22,"2022-03-22","10:29:00",3,"MS",28,0,0,0,0,25000,0,32.48,-91,32.48,-90.99,0.58,50,1,1,1,149,0,0,0,0
621084,2022,3,22,"2022-03-22","10:43:00",3,"MS",28,0,0,0,0,15000,0,32.4756,-90.813,32.4799,-90.7946,1.11,50,1,1,1,149,0,0,0,0
621085,2022,3,22,"2022-03-22","10:58:00",3,"MS",28,0,1,0,0,175000,0,32.28,-90.8,32.35,-90.56,14.84,350,1,1,1,149,49,0,0,0
621086,2022,3,22,"2022-03-22","11:04:00",3,"MS",28,0,-9,0,0,0,0,32.6211,-90.5901,32.6272,-90.5799,0.73,50,1,1,1,163,0,0,0,0
621087,2022,3,22,"2022-03-22","11:11:00",3,"MS",28,0,2,0,0,225000,0,32.366,-90.6169,32.3633,-90.4841,7.75,500,1,1,1,49,0,0,0,0
621088,2022,3,22,"2022-03-22","11:13:00",3,"MS",28,0,2,0,0,2000,50000,32.4839,-90.5914,32.5174,-90.4488,8.63,880,1,1,1,49,89,0,0,0
621089,2022,3,22,"2022-03-22","11:20:00",3,"MS",28,0,1,0,0,70000,0,32.5176,-90.4939,32.5562,-90.3455,9.05,800,1,1,1,49,89,0,0,0
621090,2022,3,22,"2022-03-22","11:24:00",3,"MS",28,0,1,0,0,15000,0,32.3848,-90.4129,32.3942,-90.3569,3.33,300,1,1,1,49,0,0,0,0
621091,2022,3,22,"2022-03-22","11:29:00",3,"MS",28,0,1,0,0,75000,0,32.5676,-90.3164,32.5717,-90.2724,2.58,350,1,1,1,89,0,0,0,0
621092,2022,3,22,"2022-03-22","11:30:00",3,"MS",28,0,1,0,0,10100,0,32.6583,-90.3375,32.6597,-90.243,5.51,600,1,1,1,163,89,163,89,0
621093,2022,3,22,"2022-03-22","11:35:00",3,"MS",28,0,1,0,0,40000,0,32.8692,-90.2486,32.8705,-90.2246,1.4,550,1,1,1,163,0,0,0,0
621094,2022,3,22,"2022-03-22","11:42:00",3,"MS",28,0,1,0,0,75000,0,32.4212,-90.2125,32.4504,-90.1341,5,250,1,1,1,89,0,0,0,0
621095,2022,3,22,"2022-03-22","11:44:00",3,"MS",28,0,1,0,0,10000,0,32.7092,-90.1494,32.7593,-90.0542,6.53,200,1,1,1,163,0,0,0,0
621096,2022,3,22,"2022-03-22","11:49:00",3,"MS",28,0,1,0,0,50000,0,33.119,-90.1513,33.1829,-90.048,7.43,700,1,1,1,51,0,0,0,0
621097,2022,3,22,"2022-03-22","11:49:00",3,"MS",28,0,0,0,0,75000,0,31.958,-90.4496,31.9616,-90.3667,4.87,100,1,1,1,29,0,0,0,0
621098,2022,3,22,"2022-03-22","11:52:00",3,"MS",28,0,1,0,0,6e+05,65000,32.9109,-90.0413,33.0178,-89.8333,14.2,700,1,1,1,51,7,0,0,0
621099,2022,3,22,"2022-03-22","11:59:00",3,"MS",28,0,1,0,0,50000,0,32.79,-89.97,32.83,-89.87,6.43,200,1,1,1,89,0,0,0,0
621100,2022,3,22,"2022-03-22","12:09:00",3,"MS",28,0,1,0,0,15000,0,33.026,-89.7981,33.0314,-89.7725,1.53,100,1,1,1,7,0,0,0,0
621101,2022,3,22,"2022-03-22","12:14:00",3,"MS",28,0,1,0,0,0,25000,33.0779,-89.7654,33.1131,-89.7256,3.35,200,1,1,1,7,0,0,0,0
621102,2022,3,22,"2022-03-22","12:16:00",3,"MS",28,0,0,0,0,2000,10000,33.4021,-89.933,33.4781,-89.8715,6.34,400,1,1,1,15,0,0,0,0
621103,2022,3,22,"2022-03-22","12:45:00",3,"MS",28,0,0,0,0,5000,5000,32.5338,-89.5993,32.5394,-89.5731,1.57,100,1,1,1,123,0,0,0,0
621104,2022,3,22,"2022-03-22","13:34:00",3,"MS",28,0,0,0,0,0,2000,32.1109,-89.4196,32.1181,-89.3951,1.52,100,1,1,1,129,0,0,0,0
621105,2022,3,22,"2022-03-22","13:35:00",3,"MS",28,0,3,0,0,4e+05,75000,32.6016,-88.8976,32.7082,-88.8025,9.21,800,1,1,1,69,0,0,0,0
621106,2022,3,22,"2022-03-22","14:04:00",3,"MS",28,0,1,0,0,115000,0,33.57,-88.6414,33.755,-88.49,15.47,650,1,1,1,25,95,0,0,0
621107,2022,3,22,"2022-03-22","14:17:00",3,"MS",28,0,1,0,0,55000,0,33.0475,-88.5701,33.1836,-88.4523,11.61,450,1,1,1,103,0,0,0,0
621108,2022,3,22,"2022-03-22","15:04:00",3,"MS",28,0,0,0,0,5000,0,32.4093,-88.5061,32.4237,-88.4876,1.47,25,1,1,1,75,0,0,0,0
621109,2022,3,22,"2022-03-22","15:58:00",3,"AL",1,0,2,0,0,0,0,32.1601,-88.4028,32.1939,-88.3901,2.45,300,1,1,1,23,0,0,0,0
621110,2022,3,22,"2022-03-22","16:29:00",3,"AL",1,0,0,0,0,0,0,34.8657,-87.3377,34.8891,-87.3219,1.85,140,1,1,1,77,0,0,0,0
621111,2022,3,22,"2022-03-22","16:34:00",3,"MS",28,0,1,0,0,20000,0,31.9095,-88.6071,31.9523,-88.5699,3.67,100,1,1,1,23,0,0,0,0
621112,2022,3,22,"2022-03-22","17:00:00",3,"AL",1,0,0,0,0,0,0,32.6906,-87.9379,32.696,-87.9242,0.88,150,1,1,1,63,0,0,0,0
621113,2022,3,22,"2022-03-22","17:04:00",3,"AL",1,0,0,0,0,0,0,32.7238,-87.9136,32.7478,-87.867,3.27,250,1,1,1,63,0,0,0,0
621114,2022,3,22,"2022-03-22","17:21:00",3,"AL",1,0,0,0,0,0,0,33.5094,-87.3777,33.5221,-87.371,0.97,175,1,1,1,125,0,0,0,0
621115,2022,3,22,"2022-03-22","17:33:00",3,"AL",1,0,1,0,0,0,0,31.9457,-88.2364,31.948,-88.2347,0.19,130,1,1,1,23,0,0,0,0
621116,2022,3,22,"2022-03-22","17:38:00",3,"AL",1,0,0,0,0,0,0,32.98,-87.63,33.01,-87.59,3.13,430,1,1,1,65,125,0,0,0
621117,2022,3,22,"2022-03-22","18:21:00",3,"LA",22,0,3,2,1,32500000,0,29.8849,-90.0535,30.0292,-89.9604,11.47,320,1,1,1,51,71,87,71,0
621118,2022,3,22,"2022-03-22","18:25:00",3,"LA",22,0,1,0,0,5000,0,30.2617,-89.957,30.4782,-89.8802,15.64,100,1,1,1,103,0,0,0,0
621119,2022,3,22,"2022-03-22","20:08:00",3,"AL",1,0,0,0,0,0,0,33.1858,-87.0408,33.2109,-87.004,2.76,100,1,1,1,7,117,0,0,0
621120,2022,3,22,"2022-03-22","22:07:00",3,"AL",1,0,1,0,0,0,0,30.4798,-87.7198,30.5613,-87.7067,5.68,30,1,1,1,3,0,0,0,0
621121,2022,3,23,"2022-03-23","12:53:00",3,"GA",13,0,0,0,0,0,0,30.7004,-83.0635,30.7077,-83.0618,0.51,25,1,1,1,101,0,0,0,0
621122,2022,3,23,"2022-03-23","13:42:00",3,"OH",39,0,0,0,0,12000,0,39.3919,-84.0061,39.4101,-83.99,1.71,50,1,1,1,165,27,0,0,0
621123,2022,3,23,"2022-03-23","15:31:00",3,"OH",39,0,-9,0,0,0,0,40.9651,-84.7032,40.9681,-84.6996,0.28,20,1,1,1,161,0,0,0,0
621124,2022,3,23,"2022-03-23","16:11:00",3,"OH",39,0,0,0,0,5000,0,41.009,-82.8065,41.0181,-82.7967,0.81,100,1,1,1,77,0,0,0,0
