"om","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4","fc"
619439,2020,8,14,"2020-08-14","15:17:00",3,"MN",27,0,0,0,0,2000,0,45.7443,-95.6223,45.7569,-95.6053,1.2,75,1,1,1,121,0,0,0,0
619440,2020,8,14,"2020-08-14","15:30:00",3,"KS",20,0,-9,0,0,0,0,38.4062,-101.9196,38.3967,-101.939,1.24,50,1,1,1,71,0,0,0,0
619441,2020,8,14,"2020-08-14","15:34:00",3,"MN",27,0,0,0,0,10000,0,43.6655,-95.666,43.6658,-95.6657,0.03,10,1,1,1,105,0,0,0,0
619442,2020,8,14,"2020-08-14","15:45:00",3,"MN",27,0,0,0,0,0,0,45.8545,-95.2105,45.8609,-95.2019,0.61,50,1,1,1,41,0,0,0,0
619443,2020,8,14,"2020-08-14","15:49:00",3,"KS",20,0,-9,0,0,0,0,38.3221,-101.9928,38.3032,-101.9872,1.34,100,1,1,1,71,0,0,0,0
619444,2020,8,14,"2020-08-14","15:53:00",3,"MN",27,0,1,0,0,25000,0,46.15,-94.6929,46.2277,-94.6415,5.91,200,1,1,1,153,97,0,0,0
619445,2020,8,14,"2020-08-14","15:57:00",3,"MN",27,0,0,0,0,10000,0,45.8278,-95.0473,45.8326,-95.026,1.08,125,1,1,1,153,0,0,0,0
619446,2020,8,14,"2020-08-14","16:12:00",3,"NE",31,0,0,0,0,1000,25000,40.8413,-97.8645,40.8117,-97.8724,2.09,30,1,1,1,81,0,0,0,0
619447,2020,8,14,"2020-08-14","16:34:00",3,"NE",31,0,0,0,0,30000,40000,40.7091,-97.8805,40.6986,-97.8841,0.75,35,1,1,1,81,0,0,0,0
619448,2020,8,14,"2020-08-14","16:36:00",3,"NE",31,0,0,0,0,30000,40000,40.6986,-97.8841,40.6815,-97.8907,1.23,35,1,1,1,35,0,0,0,0
619449,2020,8,14,"2020-08-14","16:37:00",3,"MN",27,0,0,0,0,1e+05,0,45.2072,-94.986,45.2476,-94.8633,6.59,50,1,1,1,67,0,0,0,0
619450,2020,8,14,"2020-08-14","16:41:00",3,"MN",27,0,0,0,0,50000,0,46.0678,-94.294,46.1213,-94.2048,5.65,200,1,1,1,97,0,0,0,0
619451,2020,8,14,"2020-08-14","16:44:00",3,"MN",27,0,0,0,0,1e+05,0,44.767,-94.3406,44.7728,-94.2974,2.16,300,1,1,1,85,0,0,0,0
619452,2020,8,14,"2020-08-14","16:45:00",3,"MN",27,0,0,0,0,0,0,45.1899,-94.8422,45.2545,-94.7236,7.31,85,1,1,1,67,93,0,0,0
619453,2020,8,14,"2020-08-14","16:47:00",3,"MN",27,0,0,0,0,0,0,45.7759,-94.4501,45.7809,-94.4239,1.31,65,1,1,1,97,0,0,0,0
619454,2020,8,14,"2020-08-14","16:49:00",3,"MN",27,0,1,0,0,250000,0,45.2463,-94.8289,45.2448,-94.7575,3.5,50,1,1,1,67,93,0,0,0
619455,2020,8,14,"2020-08-14","16:50:00",3,"MN",27,0,1,0,0,250000,0,44.7853,-94.2479,44.8105,-94.2131,2.44,250,1,1,1,85,0,0,0,0
619456,2020,8,14,"2020-08-14","16:53:00",3,"NE",31,0,0,0,0,0,0,40.5867,-97.9215,40.5851,-97.9213,0.11,25,1,1,1,35,0,0,0,0
619457,2020,8,14,"2020-08-14","17:09:00",3,"MN",27,0,0,0,0,0,0,45.9745,-93.8804,45.9843,-93.8209,2.94,150,1,1,1,97,0,0,0,0
619458,2020,8,14,"2020-08-14","17:27:00",3,"MN",27,0,0,0,0,0,0,45.0452,-94.5504,45.0544,-94.5359,0.95,25,1,1,1,93,0,0,0,0
619459,2020,8,14,"2020-08-14","17:49:00",3,"MN",27,0,0,0,0,50000,0,44.8404,-93.7498,44.8444,-93.7494,0.28,75,1,1,1,19,0,0,0,0
619460,2020,8,14,"2020-08-14","17:57:00",3,"MN",27,0,1,0,0,0,0,46.53,-93.18,46.55,-93.17,1.5,100,1,1,1,1,0,0,0,0
619461,2020,8,14,"2020-08-14","18:10:00",3,"MN",27,0,1,0,0,0,0,46.42,-92.84,46.46,-92.85,2.7,150,1,1,1,17,0,0,0,0
619462,2020,8,14,"2020-08-14","18:12:00",3,"MN",27,0,0,0,0,0,0,46.54,-93.01,46.56,-92.99,2,100,1,1,1,17,0,0,0,0
619463,2020,8,14,"2020-08-14","18:32:00",3,"MN",27,0,0,0,0,1000,0,45.1378,-93.657,45.141,-93.6503,0.39,65,1,1,1,53,0,0,0,0
619464,2020,8,14,"2020-08-14","18:55:00",3,"MN",27,0,0,0,0,250000,0,45.0351,-93.368,45.0351,-93.3598,0.4,50,1,1,1,53,0,0,0,0
619465,2020,8,15,"2020-08-15","15:04:00",3,"CA",6,0,1,0,0,0,0,39.7239,-120.1303,39.7226,-120.1299,0.09,20,1,1,1,35,0,0,0,0
619466,2020,8,15,"2020-08-15","15:41:00",3,"CA",6,0,-9,0,0,0,0,39.731,-120.1009,39.7615,-120.0565,3.16,156,1,1,1,35,0,0,0,0
619467,2020,8,15,"2020-08-15","16:30:00",3,"NM",35,0,0,0,0,0,0,35.2075,-106.7432,35.2075,-106.7431,0.01,20,1,1,1,1,0,0,0,0
619468,2020,8,15,"2020-08-15","17:33:00",3,"CO",8,0,0,0,0,0,0,40.11,-103.28,40.11,-103.28,0.01,50,1,1,1,121,0,0,0,0
619469,2020,8,15,"2020-08-15","17:47:00",3,"CO",8,0,0,0,0,0,0,40.1,-103.4,40.1,-103.4,0.01,50,1,1,1,121,0,0,0,0
619470,2020,8,15,"2020-08-15","17:52:00",3,"CO",8,0,0,0,0,0,0,40.05,-103.35,40.05,-103.35,0.01,50,1,1,1,121,0,0,0,0
619471,2020,8,16,"2020-08-16","13:46:00",3,"TX",48,0,1,0,0,90000,0,35.5512,-100.5965,35.5247,-100.5984,1.83,200,1,1,1,179,0,0,0,0
619472,2020,8,16,"2020-08-16","14:48:00",3,"FL",12,0,0,0,0,0,0,28.3646,-80.6749,28.3607,-80.6694,0.43,15,1,1,1,9,0,0,0,0
619473,2020,8,16,"2020-08-16","18:45:00",3,"CO",8,0,-9,0,0,0,0,37.94,-103.9,37.94,-103.9,0.1,10,1,1,1,89,0,0,0,0
619474,2020,8,18,"2020-08-18","13:48:00",3,"FL",12,0,0,0,0,40000,0,28.9492,-81.266,28.9491,-81.2652,0.05,70,1,1,1,127,0,0,0,0
619475,2020,8,18,"2020-08-18","13:48:00",3,"FL",12,0,2,1,0,8010000,0,29.0349,-81.341,29.0549,-81.2686,4.59,550,1,1,1,127,0,0,0,0
619476,2020,8,19,"2020-08-19","07:57:00",3,"NJ",34,0,0,0,0,0,0,40.322,-74.1283,40.3179,-74.1061,1.2,70,1,1,1,25,0,0,0,0
619477,2020,8,19,"2020-08-19","12:20:00",3,"FL",12,0,0,0,0,0,0,25.967,-80.1187,25.9746,-80.1188,0.5,160,1,1,1,86,0,0,0,0
619478,2020,8,21,"2020-08-21","15:03:00",3,"SD",46,0,0,0,0,0,0,45.7,-97.44,45.7003,-97.4382,0.09,10,1,1,1,91,0,0,0,0
619479,2020,8,22,"2020-08-22","10:45:00",3,"NH",33,0,0,0,0,0,0,43.5666,-71.2714,43.556,-71.2444,1.54,50,1,1,1,1,0,0,0,0
619480,2020,8,22,"2020-08-22","12:05:00",3,"NH",33,0,0,0,0,5000,0,43.75,-71.15,43.7383,-71.1278,1.65,50,1,1,1,3,0,0,0,0
619481,2020,8,23,"2020-08-23","11:13:00",3,"AL",1,0,-9,0,0,0,0,34.55,-86.55,34.5511,-86.5483,0.12,50,1,1,1,89,0,0,0,0
619482,2020,8,26,"2020-08-26","12:55:00",3,"LA",22,0,0,0,0,0,0,29.99,-91.05,29.9904,-91.0506,0.05,10,1,1,1,7,0,0,0,0
619483,2020,8,27,"2020-08-27","12:11:00",3,"NY",36,0,1,0,0,0,0,42.2162,-74.5152,42.2162,-74.5152,0.25,25,1,1,1,39,0,0,0,0
619484,2020,8,27,"2020-08-27","13:24:00",3,"CT",9,0,0,0,0,0,0,41.7,-73.499,41.693,-73.496,0.51,75,1,1,1,5,0,0,0,0
619485,2020,8,27,"2020-08-27","13:36:00",3,"CT",9,0,0,0,0,0,0,41.5771,-73.1886,41.577,-73.1875,0.06,20,1,1,1,5,0,0,0,0
619486,2020,8,27,"2020-08-27","13:53:00",3,"CT",9,0,1,0,0,5e+05,0,41.4459,-72.9875,41.3487,-72.828,11.1,500,1,1,1,9,0,0,0,0
619487,2020,8,27,"2020-08-27","16:15:00",3,"NY",36,0,1,0,0,25000,0,41.505,-74.2602,41.5131,-74.2142,2.6,600,1,1,1,71,0,0,0,0
619488,2020,8,27,"2020-08-27","17:29:00",3,"AR",5,0,0,0,0,3000,0,34.96,-90.87,34.99,-90.88,2.15,60,1,1,1,123,0,0,0,0
619489,2020,8,27,"2020-08-27","17:45:00",3,"AR",5,0,0,0,0,20000,5000,35.3051,-91.1835,35.3171,-91.2003,1.26,50,1,1,1,147,0,0,0,0
619490,2020,8,27,"2020-08-27","18:13:00",3,"AR",5,0,1,0,0,30000,0,35.38,-90.99,35.41,-91,2.15,80,1,1,1,37,0,0,0,0
619491,2020,8,27,"2020-08-27","19:31:00",3,"AR",5,0,1,0,0,15000,0,35.83,-90.9,35.87,-90.94,3.56,70,1,1,1,31,0,0,0,0
619492,2020,8,27,"2020-08-27","19:55:00",3,"AR",5,0,0,0,0,0,0,35.61,-90.38,35.62,-90.39,0.89,60,1,1,1,111,0,0,0,0
619493,2020,8,27,"2020-08-27","20:13:00",3,"AR",5,0,1,0,0,50000,0,35.81,-90.47,35.87,-90.5,4.47,120,1,1,1,31,0,0,0,0
619494,2020,8,27,"2020-08-27","20:24:00",3,"AR",5,0,1,0,0,35000,0,35.95,-90.56,35.96,-90.57,0.89,50,1,1,1,31,0,0,0,0
619495,2020,8,27,"2020-08-27","21:07:00",3,"AR",5,0,2,0,0,2e+05,0,36.3076,-90.8089,36.4237,-91.0134,14.02,100,1,1,1,121,0,0,0,0
619496,2020,8,27,"2020-08-27","23:56:00",3,"SD",46,0,0,0,0,0,0,44.8777,-98.4811,44.9042,-98.4799,1.83,40,1,1,1,115,0,0,0,0
619497,2020,8,27,"2020-08-27","23:56:00",3,"SD",46,0,1,0,0,0,0,44.8688,-98.5052,44.9043,-98.4763,2.83,40,1,1,1,115,0,0,0,0
619498,2020,8,28,"2020-08-28","00:26:00",3,"SD",46,0,-9,0,0,0,33000,44.4357,-97.6567,44.435,-97.6494,0.36,25,1,1,1,77,0,0,0,0
619499,2020,8,28,"2020-08-28","00:27:00",3,"SD",46,0,1,0,0,75000,0,44.3302,-97.5791,44.3311,-97.5669,0.61,25,1,1,1,77,0,0,0,0
619500,2020,8,28,"2020-08-28","01:08:00",3,"SD",46,0,0,0,0,0,0,44.7182,-96.85,44.7199,-96.8496,0.12,50,1,1,1,39,0,0,0,0
619501,2020,8,28,"2020-08-28","01:09:00",3,"SD",46,0,0,0,0,0,0,44.746,-96.8165,44.7543,-96.8073,0.73,30,1,1,1,39,0,0,0,0
619502,2020,8,28,"2020-08-28","01:09:00",3,"SD",46,0,0,0,0,0,0,44.774,-96.7732,44.7765,-96.7708,0.21,20,1,1,1,39,0,0,0,0
619503,2020,8,28,"2020-08-28","01:11:00",3,"SD",46,0,1,0,0,0,0,44.774,-96.7732,44.787,-96.7704,0.91,40,1,1,1,39,0,0,0,0
619504,2020,8,28,"2020-08-28","05:33:00",3,"MS",28,0,0,0,0,0,1000,34.39,-89.52,34.4,-89.505,1.1,50,1,1,1,71,0,0,0,0
619505,2020,8,28,"2020-08-28","15:02:00",3,"AL",1,0,1,0,0,0,0,34.203,-87.4283,34.267,-87.2974,8.75,325,1,1,1,133,0,0,0,0
619506,2020,8,28,"2020-08-28","15:36:00",3,"AL",1,0,1,0,0,0,0,34.1684,-87.41,34.1698,-87.3654,2.56,100,1,1,1,133,0,0,0,0
619507,2020,8,28,"2020-08-28","16:27:00",3,"AL",1,0,1,0,0,0,0,34.2436,-87.1019,34.2865,-87.0201,5.56,115,1,1,1,43,0,0,0,0
619508,2020,8,28,"2020-08-28","16:28:00",3,"TN",47,0,0,0,0,5000,0,35.5535,-85.9032,35.565,-85.8804,1.53,65,1,1,1,177,0,0,0,0
619509,2020,8,28,"2020-08-28","16:58:00",3,"AL",1,0,0,0,0,0,0,34.3062,-86.7245,34.3085,-86.7221,0.22,40,1,1,1,43,103,0,0,0
619510,2020,8,28,"2020-08-28","18:24:00",3,"TN",47,0,0,0,0,15000,0,36.0753,-85.6405,36.1018,-85.6137,2.38,50,1,1,1,141,0,0,0,0
619511,2020,8,29,"2020-08-29","15:26:00",3,"NY",36,0,1,1,0,35000,20000,42.939,-73.7,42.938,-73.695,0.26,50,1,1,1,91,0,0,0,0
619512,2020,8,29,"2020-08-29","15:42:00",3,"NY",36,0,1,0,0,45000,30000,42.916,-73.595,42.8982,-73.5596,2.17,100,1,1,1,83,0,0,0,0
619513,2020,8,29,"2020-08-29","16:56:00",3,"NY",36,0,0,0,0,0,0,43.2677,-73.8351,43.2699,-73.8263,0.47,100,1,1,1,113,0,0,0,0
619514,2020,8,30,"2020-08-30","17:03:00",3,"SD",46,0,2,0,1,0,0,44.709,-98.9875,44.7146,-98.9901,1.6,300,1,1,1,59,0,0,0,0
619515,2020,8,31,"2020-08-31","15:30:00",3,"MI",26,0,1,0,0,150000,0,45.7392,-87.1611,45.7482,-87.1588,0.61,200,1,1,1,41,0,0,0,0
619334,2020,8,1,"2020-08-01","15:42:00",3,"TX",48,0,0,0,0,0,0,27.67,-97.63,27.67,-97.63,0.01,20,1,1,1,355,0,0,0,0
619335,2020,8,1,"2020-08-01","16:25:00",3,"VA",51,0,0,0,0,3500,0,37.474,-79.967,37.488,-79.957,1.2,75,1,1,1,23,0,0,0,0
619336,2020,8,2,"2020-08-02","15:36:00",3,"CT",9,0,0,0,0,0,0,41.87,-73.5,41.872,-73.496,0.25,30,1,1,1,5,0,0,0,0
619337,2020,8,2,"2020-08-02","16:05:00",3,"CT",9,0,1,0,0,0,0,41.93,-73.37,41.94,-73.34,1.7,100,1,1,1,5,0,0,0,0
619338,2020,8,2,"2020-08-02","16:36:00",3,"CT",9,0,0,0,0,0,0,42.0202,-73.2007,42.0251,-73.1958,0.5,100,1,1,1,5,0,0,0,0
619339,2020,8,2,"2020-08-02","16:58:00",3,"MA",25,0,0,0,0,54000,0,42.0911,-73.0769,42.1648,-72.9471,8.39,100,1,1,1,3,13,0,0,0
619340,2020,8,3,"2020-08-03","17:55:00",3,"NC",37,0,2,0,0,1e+06,0,33.8465,-77.9592,33.9425,-78.0509,8.3,80,1,1,1,19,0,0,0,0
619341,2020,8,3,"2020-08-03","18:15:00",3,"NC",37,0,1,0,0,2000,0,34.1162,-78.3191,34.1185,-78.323,0.27,25,1,1,1,19,0,0,0,0
619342,2020,8,3,"2020-08-03","18:15:00",3,"NC",37,0,0,0,0,1000,0,34.0403,-78.1409,34.0568,-78.1606,1.6,20,1,1,1,19,0,0,0,0
619343,2020,8,3,"2020-08-03","18:20:00",3,"SC",45,0,0,1,0,1e+05,0,33.568,-79.0046,33.5686,-79.008,0.2,30,1,1,1,43,0,0,0,0
619344,2020,8,3,"2020-08-03","18:43:00",3,"NC",37,0,1,0,0,5000,0,34.2268,-78.0124,34.258,-78.0374,2.59,30,1,1,1,19,0,0,0,0
619345,2020,8,3,"2020-08-03","19:59:00",3,"NC",37,0,1,0,0,2e+05,0,34.2064,-77.981,34.219,-78.002,1.48,40,1,1,1,19,0,0,0,0
619346,2020,8,3,"2020-08-03","21:23:00",3,"NC",37,0,1,0,0,0,0,35.0238,-76.8986,35.0553,-76.9134,2.33,40,1,1,1,137,0,0,0,0
619347,2020,8,3,"2020-08-03","22:02:00",3,"NC",37,0,1,0,0,0,0,35.7786,-76.9073,35.7803,-76.9094,0.17,40,1,1,1,117,0,0,0,0
619348,2020,8,3,"2020-08-03","22:18:00",3,"NC",37,0,1,0,0,0,0,35.461,-76.8952,35.4631,-76.8974,0.19,70,1,1,1,13,0,0,0,0
619349,2020,8,3,"2020-08-03","22:48:00",3,"NC",37,0,1,0,0,0,0,35.6441,-76.8008,35.6452,-76.8013,0.08,50,1,1,1,13,0,0,0,0
619350,2020,8,3,"2020-08-03","22:50:00",3,"NC",37,0,1,0,0,0,0,35.4262,-76.7291,35.4363,-76.7311,0.71,180,1,1,1,13,0,0,0,0
619351,2020,8,3,"2020-08-03","23:15:00",3,"NC",37,0,3,14,2,1e+06,0,35.887,-76.89,36.014,-76.977,10,600,1,1,1,15,0,0,0,0
619352,2020,8,4,"2020-08-04","00:11:00",3,"NC",37,0,0,0,0,20000,0,36.351,-77.093,36.406,-77.157,5,100,1,1,1,91,0,0,0,0
619353,2020,8,4,"2020-08-04","00:37:00",3,"NC",37,0,0,0,0,20000,0,36.524,-76.958,36.544,-76.982,3,50,1,1,1,91,0,0,0,0
619354,2020,8,4,"2020-08-04","00:49:00",3,"VA",51,0,2,0,0,8e+06,0,36.645,-76.99,36.858,-77.099,15.9,200,1,1,1,175,0,0,0,0
619355,2020,8,4,"2020-08-04","00:54:00",3,"VA",51,0,1,0,0,4e+06,0,36.551,-76.498,36.83,-76.633,21,150,1,1,1,800,0,0,0,0
619356,2020,8,4,"2020-08-04","01:08:00",3,"VA",51,0,0,0,0,10000,0,36.657,-76.562,36.798,-76.679,11.7,100,1,1,1,800,0,0,0,0
619357,2020,8,4,"2020-08-04","02:13:00",3,"VA",51,0,1,0,0,1e+05,0,37.24,-76.86,37.25,-76.87,0.8,200,1,1,1,95,0,0,0,0
619358,2020,8,4,"2020-08-04","02:53:00",3,"VA",51,0,1,0,0,1e+05,0,37.3264,-76.5862,37.3884,-76.6208,4.7,250,1,1,1,73,0,0,0,0
619359,2020,8,4,"2020-08-04","03:40:00",3,"VA",51,0,2,5,0,3005000,0,37.6274,-76.3358,37.8399,-76.4279,15.61,500,1,1,1,103,133,0,0,0
619360,2020,8,4,"2020-08-04","03:55:00",3,"MD",24,0,2,0,0,230000,0,38.4474,-75.7575,38.4636,-75.7671,1.3,150,1,1,1,45,0,0,0,0
619361,2020,8,4,"2020-08-04","04:06:00",3,"VA",51,0,1,0,0,626000,0,37.8137,-76.2771,37.8441,-76.2874,2.2,100,1,1,1,133,0,0,0,0
619362,2020,8,4,"2020-08-04","04:27:00",3,"MD",24,0,0,0,0,0,0,38.093,-76.365,38.114,-76.369,1.47,75,1,1,1,37,0,0,0,0
619363,2020,8,4,"2020-08-04","04:32:00",3,"MD",24,0,0,0,0,0,0,38.174,-76.528,38.245,-76.562,5.24,100,1,1,1,37,0,0,0,0
619364,2020,8,4,"2020-08-04","04:52:00",3,"MD",24,0,0,0,0,250000,0,38.3336,-76.4782,38.3435,-76.47,0.82,175,1,1,1,9,0,0,0,0
619365,2020,8,4,"2020-08-04","05:14:00",3,"MD",24,0,2,0,0,150000,0,38.0969,-75.3983,38.0436,-75.3813,3.8,200,1,1,1,47,0,0,0,0
619366,2020,8,4,"2020-08-04","05:22:00",3,"MD",24,0,0,0,0,50000,0,38.329,-75.7318,38.3677,-75.743,2.7,100,1,1,1,45,0,0,0,0
619367,2020,8,4,"2020-08-04","05:33:00",3,"MD",24,0,1,0,0,0,0,38.615,-76.512,38.6354,-76.5612,3.01,100,1,1,1,9,0,0,0,0
619368,2020,8,4,"2020-08-04","05:35:00",3,"MD",24,0,0,0,0,15000,0,38.4067,-75.2465,38.2929,-75.2188,8,75,1,1,1,47,0,0,0,0
619369,2020,8,4,"2020-08-04","05:55:00",3,"MD",24,0,0,0,0,20000,0,38.4013,-75.1758,38.2627,-75.1579,9.63,75,1,1,1,47,0,0,0,0
619370,2020,8,4,"2020-08-04","06:18:00",3,"MD",24,0,0,0,0,0,0,38.935,-76.1363,38.935,-76.15,0.74,35,1,1,1,35,0,0,0,0
619371,2020,8,4,"2020-08-04","06:25:00",3,"DE",10,0,1,0,0,0,0,38.8926,-75.4559,38.9206,-75.4579,2.14,400,1,1,1,5,1,0,0,0
619372,2020,8,4,"2020-08-04","06:25:00",3,"DE",10,0,1,0,0,0,0,39.01,-75.69,39.04,-75.73,2.98,200,1,1,1,1,0,0,0,0
619373,2020,8,4,"2020-08-04","06:55:00",3,"DE",10,0,2,0,0,0,0,39.1049,-75.5001,39.58,-75.76,35.78,500,1,1,1,1,3,0,0,0
619374,2020,8,4,"2020-08-04","07:45:00",3,"NJ",34,0,1,0,0,0,0,39.2094,-74.6479,39.27,-74.66,4.24,150,1,1,1,9,0,0,0,0
619375,2020,8,4,"2020-08-04","08:44:00",3,"PA",42,0,0,0,0,0,0,40.162,-75.3315,40.201,-75.362,3.14,200,1,1,1,91,0,0,0,0
619376,2020,8,4,"2020-08-04","08:50:00",3,"PA",42,0,2,18,0,0,0,40.0815,-74.9592,40.34,-75.16,20.77,500,1,1,1,17,101,17,0,0
619377,2020,8,4,"2020-08-04","08:50:00",3,"NJ",34,0,1,0,0,0,0,39.6329,-74.1972,39.68,-74.21,3.32,100,1,1,1,29,0,0,0,0
619378,2020,8,4,"2020-08-04","11:40:00",3,"CT",9,0,0,0,0,15000,0,41.0975,-73.3777,41.0975,-73.3777,0.03,25,1,1,1,1,0,0,0,0
619379,2020,8,4,"2020-08-04","17:29:00",3,"SD",46,0,0,0,0,0,0,43.4734,-100.08,43.4734,-100.08,0.02,10,1,1,1,123,0,0,0,0
619380,2020,8,4,"2020-08-04","17:39:00",3,"SD",46,0,0,0,0,0,0,43.3291,-99.9263,43.3291,-99.9263,0.02,10,1,1,1,123,0,0,0,0
619381,2020,8,4,"2020-08-04","18:38:00",3,"ND",38,0,-9,0,0,0,0,48.45,-102.86,48.3925,-102.8206,4.36,100,1,1,1,61,0,0,0,0
619382,2020,8,4,"2020-08-04","19:56:00",3,"CO",8,0,0,0,0,0,0,38.78,-103.93,38.78,-103.93,0.01,50,1,1,1,73,0,0,0,0
619383,2020,8,6,"2020-08-06","14:02:00",3,"VA",51,0,0,0,0,150000,1e+05,38.221,-78.877,38.209,-78.832,2.58,100,1,1,1,15,0,0,0,0
619384,2020,8,6,"2020-08-06","14:50:00",3,"VA",51,0,0,0,0,50000,0,38.162,-78.491,38.162,-78.488,0.16,75,1,1,1,3,0,0,0,0
619385,2020,8,7,"2020-08-07","15:40:00",3,"DE",10,0,1,0,0,0,0,39.7966,-75.6582,39.79,-75.58,4.17,450,1,1,1,3,0,0,0,0
619386,2020,8,7,"2020-08-07","18:30:00",3,"MN",27,0,0,0,0,0,0,46.93,-95.12,46.93,-95.12,0.2,25,1,1,1,57,0,0,0,0
619387,2020,8,7,"2020-08-07","19:05:00",3,"MN",27,0,1,0,0,0,0,46.97,-94.9,46.9534,-94.7712,6.18,250,1,1,1,57,0,0,0,0
619388,2020,8,8,"2020-08-08","18:30:00",3,"NE",31,0,-9,0,0,0,0,41.91,-103.4,41.9089,-103.3958,0.23,50,1,1,1,157,0,0,0,0
619389,2020,8,9,"2020-08-09","10:58:00",3,"ND",38,0,0,0,0,0,50000,48.67,-97.9747,48.6702,-97.9684,0.29,40,1,1,1,19,0,0,0,0
619390,2020,8,9,"2020-08-09","13:02:00",3,"ND",38,0,1,0,0,225000,15000,46.3662,-98.5613,46.3658,-98.5431,0.87,100,1,1,1,45,0,0,0,0
619391,2020,8,9,"2020-08-09","13:13:00",3,"ND",38,0,-9,0,0,0,0,46.37,-98.51,46.363,-98.4641,2.24,100,1,1,1,45,0,0,0,0
619392,2020,8,9,"2020-08-09","13:13:00",3,"MN",27,0,1,0,0,0,0,48.11,-96.44,48.02,-96.0253,22,200,1,1,1,113,0,0,0,0
619393,2020,8,9,"2020-08-09","13:17:00",3,"ND",38,0,1,0,0,0,0,46.85,-97.84,46.8432,-97.78,2.87,150,1,1,1,3,0,0,0,0
619394,2020,8,9,"2020-08-09","13:19:00",3,"ND",38,0,-9,0,0,0,0,46.3872,-98.4691,46.3852,-98.4635,0.3,50,1,1,1,45,0,0,0,0
619395,2020,8,9,"2020-08-09","13:40:00",3,"ND",38,0,0,0,0,0,0,47.4,-97.17,47.4,-97.1342,2,40,1,1,1,97,0,0,0,0
619396,2020,8,9,"2020-08-09","14:20:00",3,"MN",27,0,1,0,0,0,0,48.34,-95.34,48.34,-95.34,0.25,100,1,1,1,7,0,0,0,0
619397,2020,8,9,"2020-08-09","16:15:00",3,"FL",12,0,0,0,0,20000,0,27.45,-82.69,27.4494,-82.6927,0.17,100,1,1,1,81,0,0,0,0
619398,2020,8,9,"2020-08-09","18:44:00",3,"WI",55,0,1,0,0,0,0,46.0266,-89.4719,46.0507,-89.3479,6.18,400,1,1,1,125,0,0,0,0
619399,2020,8,9,"2020-08-09","19:28:00",3,"WI",55,0,1,0,0,0,0,45.906,-89.4044,45.9017,-89.2832,5.89,250,1,1,1,125,0,0,0,0
619400,2020,8,9,"2020-08-09","20:12:00",3,"WI",55,0,1,0,0,70000,0,45.982,-88.741,45.989,-88.648,4.59,250,2,0,1,0,37,0,0,0
619400,2020,8,9,"2020-08-09","20:12:00",3,"WI",55,0,1,0,0,0,0,45.982,-88.741,45.9899,-88.6695,3.56,250,2,1,2,41,37,0,0,0
619400,2020,8,9,"2020-08-09","20:20:00",3,"MI",26,0,0,0,0,70000,0,45.9899,-88.6695,45.989,-88.648,1.03,250,2,1,2,71,0,0,0,0
619401,2020,8,9,"2020-08-09","20:56:00",3,"MI",26,0,1,0,0,1e+05,0,46.0242,-88.2304,46.0272,-88.1513,3.8,250,1,1,1,71,0,0,0,0
619527,2020,9,16,"2020-09-16","06:53:00",3,"FL",12,0,0,0,0,1000,0,30.5095,-85.0401,30.63,-85.13,9.92,50,1,1,1,13,63,0,0,0
619528,2020,9,16,"2020-09-16","14:30:00",3,"GA",13,0,0,0,0,0,0,31.04,-83.4573,31.0644,-83.4816,2.22,50,1,1,1,75,0,0,0,0
619529,2020,9,16,"2020-09-16","14:40:00",3,"GA",13,0,0,0,0,0,0,30.7453,-83.7287,30.7881,-83.7334,2.97,50,1,1,1,27,0,0,0,0
619530,2020,9,16,"2020-09-16","14:46:00",3,"GA",13,0,0,0,0,0,0,30.9234,-83.4349,30.9984,-83.4497,5.26,50,1,1,1,27,0,0,0,0
619531,2020,9,16,"2020-09-16","15:06:00",3,"GA",13,0,0,0,0,0,0,30.9228,-83.7527,30.9542,-83.7654,2.3,50,1,1,1,275,0,0,0,0
619532,2020,9,16,"2020-09-16","17:33:00",3,"GA",13,0,1,0,0,40000,0,31.2128,-82.4029,31.2149,-82.4018,0.16,200,1,1,1,299,0,0,0,0
619533,2020,9,17,"2020-09-17","00:54:00",3,"GA",13,0,1,0,0,0,0,32.2805,-81.3024,32.318,-81.3126,2.66,150,1,1,1,103,0,0,0,0
619534,2020,9,17,"2020-09-17","05:58:00",3,"SC",45,0,-9,0,0,0,0,33.7171,-80.601,33.7868,-80.6868,6.9,150,1,1,1,85,17,79,0,0
619535,2020,9,17,"2020-09-17","05:59:00",3,"SC",45,0,-9,0,0,0,0,33.7242,-80.5725,33.7586,-80.586,2.5,100,1,1,1,85,0,0,0,0
619536,2020,9,17,"2020-09-17","07:13:00",3,"SC",45,0,1,0,0,0,0,33.2219,-80.6329,33.23,-80.6291,0.6,150,1,1,1,35,0,0,0,0
619537,2020,9,17,"2020-09-17","07:49:00",3,"SC",45,0,0,0,0,0,0,33.3859,-80.4847,33.3886,-80.4825,0.23,100,1,1,1,75,0,0,0,0
619538,2020,9,17,"2020-09-17","08:17:00",3,"SC",45,0,0,0,0,0,0,33.5259,-80.4363,33.5392,-80.4341,0.93,100,1,1,1,27,0,0,0,0
